OTU_ID	Domain	Phylum	Class	Order	Family	Genus	Species
zOTU_569	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillaceae_unclassified	
zOTU_571	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_588	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	AEGEAN-169_marine_group	
zOTU_648	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	FamilyI_unclassified	
zOTU_651	Bacteria	Planctomycetes	OM190	OM190_or	OM190_fa	OM190_ge	
zOTU_653	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula	
zOTU_668	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	
zOTU_672	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella	
zOTU_690	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	Simkaniaceae_unclassified	
zOTU_752	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007_ge	
zOTU_759	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_794	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	uncultured	
zOTU_810	Bacteria	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)_cl	Marinimicrobia_(SAR406_clade)_or	Marinimicrobia_(SAR406_clade)_fa	Marinimicrobia_(SAR406_clade)_ge	
zOTU_856	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula	
zOTU_860	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	
zOTU_886	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_893	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	FamilyI_unclassified	
zOTU_911	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	
zOTU_917	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillaceae_unclassified	
zOTU_950	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_953	Bacteria	Proteobacteria	AEGEAN-245	AEGEAN-245_or	AEGEAN-245_fa	AEGEAN-245_ge	
zOTU_1012	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	
zOTU_1021	Bacteria	Planctomycetes	vadinHA49	vadinHA49_or	vadinHA49_fa	vadinHA49_ge	
zOTU_1023	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_1062	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae_unclassified	
zOTU_1071	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified	
zOTU_1098	unknown	unknown_unclassified	unknown_unclassified	unknown_unclassified	unknown_unclassified	unknown_unclassified	
zOTU_1143	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	
zOTU_1146	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_unclassified	
zOTU_1173	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudohongiella	
zOTU_1180	Bacteria	Cyanobacteria	Cyanobacteria	Cyanobacteria_unclassified	Cyanobacteria_unclassified	Cyanobacteria_unclassified	
zOTU_1215	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	
zOTU_1218	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured_ge	
zOTU_1223	Bacteria	Proteobacteria	Gammaproteobacteria	Sva0071	Sva0071_fa	Sva0071_ge	
zOTU_1226	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Sva0725	Sva0725_ge	
zOTU_1233	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	
zOTU_1262	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	FamilyI_unclassified	
zOTU_1265	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	PS1_clade	PS1_clade_ge	
zOTU_1272	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_1278	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116_clade	SAR116_clade_unclassified	
zOTU_1293	Bacteria	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified	Planctomycetes_unclassified	Planctomycetes_unclassified	
zOTU_1302	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiales_unclassified	Acidimicrobiales_unclassified	
zOTU_1306	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007_ge	
zOTU_1310	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_1333	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacteriaceae_unclassified	
zOTU_1354	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrionaceae_unclassified	
zOTU_1380	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	AEGEAN-169_marine_group	
zOTU_1385	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255_marine_benthic_group	JTB255_marine_benthic_group_ge	
zOTU_1409	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36_fa	HOC36_ge	
zOTU_1412	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
zOTU_1454	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	Granulosicoccus	
zOTU_1457	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	uncultured_ge	
zOTU_1466	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_1475	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Amphritea	
zOTU_1510	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Phormidium	
zOTU_1537	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_1554	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	uncultured	
zOTU_1684	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_1717	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Pleurocapsa	
zOTU_1737	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_2	Surface_2_ge	
zOTU_1751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Pseudahrensia	
zOTU_1792	Bacteria	Planctomycetes	OM190	OM190_or	OM190_fa	OM190_ge	
zOTU_1794	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaeria_unclassified	Lentisphaeria_unclassified	Lentisphaeria_unclassified	
zOTU_1839	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	
zOTU_1845	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae_unclassified	
zOTU_1875	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured_ge	
zOTU_1876	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	uncultured	
zOTU_1907	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade_fa	KI89A_clade_ge	
zOTU_1910	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified	Cellvibrionales_unclassified	
zOTU_1932	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	
zOTU_1940	Bacteria	Planctomycetes	OM190	OM190_or	OM190_fa	OM190_ge	
zOTU_1990	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007_ge	
zOTU_2062	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116_clade	SAR116_clade_ge	
zOTU_2110	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
zOTU_2122	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	
zOTU_79	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	
zOTU_179	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified	Rhodospirillales_unclassified	
zOTU_318	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
zOTU_388	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	FamilyI_unclassified	
zOTU_390	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter_4	
zOTU_415	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrionaceae_unclassified	
zOTU_470	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NS7_marine_group	NS7_marine_group_ge	
zOTU_527	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter	
zOTU_530	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Kangiella	
zOTU_829	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
zOTU_1472	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	FamilyI_unclassified	
zOTU_1477	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Aureispira	
zOTU_1912	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_2	Surface_2_ge	
zOTU_2031	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	
zOTU_263	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	PS1_clade	PS1_clade_ge	
zOTU_289	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_ge	
zOTU_385	unknown	unknown_unclassified	unknown_unclassified	unknown_unclassified	unknown_unclassified	unknown_unclassified	
zOTU_513	unknown	unknown_unclassified	unknown_unclassified	unknown_unclassified	unknown_unclassified	unknown_unclassified	
zOTU_709	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Endozoicomonas	
zOTU_714	Eukaryota	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	Eukaryota_unclassified	
zOTU_780	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_863	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36_fa	HOC36_ge	
zOTU_881	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_899	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIV	FamilyII	Rivularia	
zOTU_901	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007_ge	
zOTU_907	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007_ge	
zOTU_974	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	FamilyI_unclassified	
zOTU_976	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_unclassified	
zOTU_1008	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Haloferula	
zOTU_1022	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	FamilyI_unclassified	
zOTU_1068	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified	Cellvibrionales_unclassified	
zOTU_1078	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriales_unclassified	Flavobacteriales_unclassified	
zOTU_1088	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	
zOTU_1095	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Pleurocapsa	
zOTU_1120	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula	
zOTU_1127	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
zOTU_1144	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_1159	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseibacillus	
zOTU_1201	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_unclassified	
zOTU_1225	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Oscillatoria	
zOTU_1277	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Haliea	
zOTU_1294	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified	
zOTU_1299	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255_marine_benthic_group	JTB255_marine_benthic_group_ge	
zOTU_1342	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
zOTU_1356	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116_clade	Candidatus_Puniceispirillum	
zOTU_1442	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_1503	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus	
zOTU_1549	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robertkochia	
zOTU_1550	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales_unclassified	Xanthomonadales_unclassified	
zOTU_1627	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Pseudohaliea	
zOTU_1629	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Anderseniella	
zOTU_1673	Bacteria	Proteobacteria	Gammaproteobacteria	uncultured	uncultured_fa	uncultured_ge	
zOTU_1688	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	FamilyI_unclassified	
zOTU_1753	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	FamilyI_unclassified	
zOTU_1784	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	uncultured	
zOTU_1854	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
zOTU_1885	Bacteria	Planctomycetes	OM190	OM190_or	OM190_fa	OM190_ge	
zOTU_1921	Bacteria	Gemmatimonadetes	PAUC43f_marine_benthic_group	PAUC43f_marine_benthic_group_or	PAUC43f_marine_benthic_group_fa	PAUC43f_marine_benthic_group_ge	
zOTU_1946	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
zOTU_1991	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified	Cellvibrionales_unclassified	
zOTU_2102	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	AEGEAN-169_marine_group	
zOTU_2103	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Cyanobacterium	
zOTU_2153	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	uncultured	
zOTU_2157	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Pleurocapsa	
zOTU_876	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovoracaceae_unclassified	
zOTU_946	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255_marine_benthic_group	JTB255_marine_benthic_group_ge	
zOTU_1449	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_1993	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	uncultured	
zOTU_2002	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivoracaceae_unclassified	
zOTU_291	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacteriaceae_unclassified	
zOTU_1439	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	
zOTU_403	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	
zOTU_661	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_763	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Pleurocapsa	
zOTU_1727	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Seonamhaeicola	
zOTU_537	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
zOTU_729	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Phormidium	
zOTU_1025	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	EC3_fa	EC3_ge	
zOTU_1207	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36_fa	HOC36_ge	
zOTU_1364	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Persicirhabdus	
zOTU_1407	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_2	Surface_2_ge	
zOTU_1487	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Costertonia	
zOTU_1728	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Filomicrobium	
zOTU_2072	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_fa	SAR324_clade(Marine_group_B)_ge	
zOTU_2113	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	
zOTU_2161	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
zOTU_174	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_unclassified	
zOTU_204	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	
zOTU_284	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_unclassified	
zOTU_330	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36_fa	HOC36_ge	
zOTU_335	Bacteria	Bacteroidetes	Bacteroidetes_Incertae_Sedis	Order_II	Rhodothermaceae	uncultured	
zOTU_353	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	uncultured	
zOTU_552	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_699	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Puniceicoccaceae_unclassified	
zOTU_989	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86_clade	SAR86_clade_ge	
zOTU_1054	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter_4	
zOTU_1079	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36_fa	HOC36_ge	
zOTU_1115	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	uncultured	
zOTU_1123	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
zOTU_1166	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	
zOTU_1240	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_1321	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_1918	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	NB1-j_fa	NB1-j_ge	
zOTU_19	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus	
zOTU_57	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_67	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_unclassified	
zOTU_118	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Aestuariicella	
zOTU_135	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_unclassified	
zOTU_143	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116_clade	SAR116_clade_ge	
zOTU_159	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomycetaceae_unclassified	
zOTU_171	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_2	Surface_2_ge	
zOTU_189	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Lewinella	
zOTU_191	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified	
zOTU_214	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	
zOTU_215	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahellaceae_unclassified	
zOTU_221	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium	
zOTU_222	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
zOTU_226	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_247	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	FamilyI_unclassified	
zOTU_269	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Phormidium	
zOTU_278	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula	
zOTU_333	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	
zOTU_347	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	
zOTU_360	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26_marine_group	E01-9C-26_marine_group_fa	E01-9C-26_marine_group_ge	
zOTU_402	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	
zOTU_480	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	MWH-UniP1_aquatic_group	
zOTU_485	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	uncultured	
zOTU_526	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	
zOTU_542	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	FamilyI_unclassified	
zOTU_543	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_unclassified	
zOTU_587	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_603	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86_clade	SAR86_clade_ge	
zOTU_768	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116_clade	SAR116_clade_ge	
zOTU_783	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_ge	
zOTU_784	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NS2b_marine_group	
zOTU_892	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_1	Surface_1_unclassified	
zOTU_964	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	
zOTU_967	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007_ge	
zOTU_977	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula	
zOTU_1150	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_unclassified	
zOTU_1154	Bacteria	Acidobacteria	Holophagae	Subgroup_10	TK85	TK85_ge	
zOTU_1157	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Sva0996_marine_group	Sva0996_marine_group_ge	
zOTU_1229	Bacteria	Planctomycetes	BD7-11	BD7-11_or	BD7-11_fa	BD7-11_ge	
zOTU_1625	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	
zOTU_1654	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Surface_2	Surface_2_ge	
zOTU_1819	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionII	FamilyII	Pleurocapsa	
zOTU_1878	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
